gas_id,target_batch,model,budget,frozen_nrmse,light_nrmse,delta_nrmse,d_ref,reference_frozen_nrmse,drift_increase_test,n_reference,n_test
NO2,5,random_forest,5,0.1221020467552883,0.1109396158992874,0.011162430856000896,0.8427852760791944,0.1958112250787899,0.1491060017077206,5,195
NO2,5,random_forest,10,0.1221020467552883,0.1050047274036474,0.017097319351640897,0.5012842836073601,0.1595239112123539,0.1491060017077206,10,195
NO2,5,random_forest,20,0.1221020467552883,0.1071212011313092,0.014980845623979097,0.2636367841623276,0.1342718926471464,0.1491060017077206,20,195
NO2,5,random_forest,50,0.1221020467552883,0.1092943557231073,0.01280769103218099,0.2862510136911032,0.136674842163687,0.1491060017077206,50,195
NO2,5,xgboost,0,0.1254668536207586,0.1254668536207586,0.0,,,0.1567970573265608,0,195
NO2,5,xgboost,2,0.1254668536207586,0.1404416944078304,-0.014974840787071786,1.2155748128896364,0.2403024791376092,0.1567970573265608,2,195
NO2,5,xgboost,5,0.1254668536207586,0.1080342104050356,0.017432643215723007,0.4752880269260078,0.1600105617060971,0.1567970573265608,5,195
NO2,5,xgboost,10,0.1254668536207586,0.1077213690605796,0.017745484560179006,0.3259437711352564,0.1438126004805528,0.1567970573265608,10,195
NO2,5,xgboost,20,0.1254668536207586,0.1077285673530363,0.017738286267722295,0.1964195955022089,0.1297643361963592,0.1567970573265608,20,195
NO2,5,xgboost,50,0.1254668536207586,0.1101575688963433,0.015309284724415298,0.301596750734264,0.1411719090771595,0.1567970573265608,50,195
NO2,6,pls,0,0.1456270991908023,0.1456270991908023,0.0,,,0.2841788839424099,0,107
NO2,6,pls,2,0.1456270991908023,6.484621003098034,-6.338993903907231,5.151977671175954,0.6976400825012469,0.2841788839424099,2,107
NO2,6,pls,5,0.1456270991908023,0.1513859492204168,-0.005758850029614487,3.069372088738719,0.4614706410618819,0.2841788839424099,5,107
NO2,6,pls,10,0.1456270991908023,0.14834085154571,-0.0027137523549077003,2.074852166305712,0.3486911418796826,0.2841788839424099,10,107
NO2,6,pls,20,0.1456270991908023,0.1287813304363259,0.01684576875447641,1.2145016085703646,0.2511265754654242,0.2841788839424099,20,107
NO2,6,pls,50,0.1456270991908023,0.1233375441569324,0.022289555033869896,0.7537929606920647,0.198881779353637,0.2841788839424099,50,107
NO2,6,random_forest,0,0.1291608251874875,0.1291608251874875,0.0,,,0.2169880654905201,0,107
NO2,6,random_forest,2,0.1291608251874875,3.0700230502864208,-2.9408622250989334,5.6559570454593,0.7064070131677816,0.2169880654905201,2,107
NO2,6,random_forest,5,0.1291608251874875,0.1459967153572818,-0.016835890169794282,3.349389435772243,0.4616074261662181,0.2169880654905201,5,107
NO2,6,random_forest,10,0.1291608251874875,0.1402600930348216,-0.011099267847334088,2.2166386815172663,0.3413868370741211,0.2169880654905201,10,107
NO2,6,random_forest,20,0.1291608251874875,0.1172072506248025,0.011953574562685004,1.2004864212803978,0.2335410264453834,0.2169880654905201,20,107
NO2,6,random_forest,50,0.1291608251874875,0.1144966771313765,0.014664148056111007,0.7350676425563556,0.1841454117944538,0.2169880654905201,50,107
NO2,6,xgboost,0,0.1378199612598547,0.1378199612598547,0.0,,,0.2830099717954166,0,107
NO2,6,xgboost,2,0.1378199612598547,2.732002576013303,-2.594182614753448,5.937230160695642,0.7451920195599409,0.2830099717954166,2,107
NO2,6,xgboost,5,0.1378199612598547,0.1555888382807962,-0.017768877020941487,3.565981317746418,0.490474261431052,0.2830099717954166,5,107
NO2,6,xgboost,10,0.1378199612598547,0.1509589322871521,-0.013138971027297386,2.366136759898915,0.3615878660673545,0.2830099717954166,10,107
NO2,6,xgboost,20,0.1378199612598547,0.1277981651460571,0.01002179611379761,1.300243909591736,0.2470904618648595,0.2830099717954166,20,107
NO2,6,xgboost,50,0.1378199612598547,0.1239943118028039,0.01382564945705081,0.8020757758063256,0.1935776175312168,0.2830099717954166,50,107
NO2,7,pls,0,0.1175726576344987,0.1175726576344987,0.0,,,0.04031577083669,0,123
NO2,7,pls,2,0.1175726576344987,0.1051264092552325,0.012446248379266195,0.2873908623165548,0.1454961746616522,0.04031577083669,2,123
NO2,7,pls,5,0.1175726576344987,0.1060141590151486,0.0115584986193501,0.1141103239469601,0.1259126462911607,0.04031577083669,5,123
NO2,7,pls,10,0.1175726576344987,0.1065236041641537,0.011049053470345002,0.3155367305390005,0.1486771170457918,0.04031577083669,10,123
NO2,7,pls,20,0.1175726576344987,0.1036595656068669,0.013913092027631802,0.1691731941851035,0.1321356491258437,0.04031577083669,20,123
NO2,7,pls,50,0.1175726576344987,0.1069240887511745,0.010648568883324203,0.2021113113486372,0.1358581938386654,0.04031577083669,50,123
NO2,7,random_forest,0,0.1318241008732545,0.1318241008732545,0.0,,,0.2406005428129315,0,123
NO2,7,random_forest,2,0.1318241008732545,0.1198045788095217,0.012019522063732802,0.071554527167595,0.1138615591447742,0.2406005428129315,2,123
NO2,7,random_forest,5,0.1318241008732545,0.1167229049816654,0.015101195891589092,-0.0362005725089548,0.1024116857655788,0.2406005428129315,5,123
NO2,7,random_forest,10,0.1318241008732545,0.1216223549013076,0.010201745971946896,0.1934551702287265,0.1268145138734328,0.2406005428129315,10,123
NO2,7,random_forest,20,0.1318241008732545,0.1169436574247909,0.014880443448463593,0.1628371719826626,0.1235610975238198,0.2406005428129315,20,123
NO2,7,random_forest,50,0.1318241008732545,0.113369090450358,0.01845501042289649,0.3008507854666142,0.1382261890483962,0.2406005428129315,50,123
NO2,7,xgboost,0,0.1333209424912854,0.1333209424912854,0.0,,,0.2292112976714183,0,123
NO2,7,xgboost,2,0.1333209424912854,0.1254938186312128,0.007827123860072588,0.6495060321938351,0.1789063436642184,0.2292112976714183,2,123
NO2,7,xgboost,5,0.1333209424912854,0.1187000608706502,0.014620881620635198,0.3441112120296333,0.1457830512462441,0.2292112976714183,5,123
NO2,7,xgboost,10,0.1333209424912854,0.1131795037865877,0.0201414387046977,0.3426577709809585,0.1456254102199764,0.2292112976714183,10,123
NO2,7,xgboost,20,0.1333209424912854,0.1127034283653502,0.020617514125935196,0.2346443242320643,0.133910211580349,0.2292112976714183,20,123
NO2,7,xgboost,50,0.1333209424912854,0.1125377945919042,0.020783147899381196,0.3832126044489595,0.1500240100626344,0.2292112976714183,50,123
NO2,8,pls,0,0.2407391078243416,0.2407391078243416,0.0,,,0.9778180925544718,0,144
NO2,8,pls,2,0.2407391078243416,0.2100554884404913,0.030683619383850308,0.7307458068082003,0.2106655829321427,0.9778180925544718,2,144
NO2,8,pls,5,0.2407391078243416,0.1240192704204217,0.1167198374039199,1.3186750474576123,0.2822280594766756,0.9778180925544718,5,144
NO2,8,pls,10,0.2407391078243416,0.1169822595576825,0.1237568482666591,1.426597624521481,0.2953643458794879,0.9778180925544718,10,144
NO2,8,pls,20,0.2407391078243416,0.121452684979213,0.11928642284512861,0.7768601634143554,0.2162786011915323,0.9778180925544718,20,144
NO2,8,pls,50,0.2407391078243416,0.1185398601319664,0.1221992476923752,0.7517530729161874,0.2132225776930378,0.9778180925544718,50,144
NO2,8,random_forest,0,0.1954197837583011,0.1954197837583011,0.0,,,0.7094489131913387,0,144
NO2,8,random_forest,2,0.1954197837583011,0.2298873759949344,-0.03446759223663329,0.304207604870185,0.1490936442457675,0.7094489131913387,2,144
NO2,8,random_forest,5,0.1954197837583011,0.1514304380185381,0.043989345739763014,0.9764482064106008,0.2259424532232337,0.7094489131913387,5,144
NO2,8,random_forest,10,0.1954197837583011,0.1354087381909408,0.06001104556736031,1.0763566339039474,0.2373637265620974,0.7094489131913387,10,144
NO2,8,random_forest,20,0.1954197837583011,0.141622876839553,0.05379690691874811,0.5307462795316014,0.1749909603185708,0.7094489131913387,20,144
NO2,8,random_forest,50,0.1954197837583011,0.1360110495967326,0.0594087341615685,0.5075224131582388,0.1723360679086879,0.7094489131913387,50,144
NO2,8,xgboost,0,0.1924323096621681,0.1924323096621681,0.0,,,0.644636721766236,0,144
NO2,8,xgboost,2,0.1924323096621681,0.2511949123471471,-0.05876260268497899,0.7637133885392341,0.2063649901810562,0.644636721766236,2,144
NO2,8,xgboost,5,0.1924323096621681,0.1370470291912195,0.055385280470948595,1.102057667932457,0.2459532897021185,0.644636721766236,5,144
NO2,8,xgboost,10,0.1924323096621681,0.1283112465973405,0.0641210630648276,0.9652187754130936,0.2299423227872882,0.644636721766236,10,144
NO2,8,xgboost,20,0.1924323096621681,0.1350114839564117,0.057420825705756406,0.4516827981091585,0.1698555492771555,0.644636721766236,20,144
NO2,8,xgboost,50,0.1924323096621681,0.1299309373205096,0.0625013723416585,0.4502632329733567,0.1696894516860079,0.644636721766236,50,144
NO2,9,pls,0,0.1326317536492991,0.1326317536492991,0.0,,,0.1735628658155477,0,176
NO2,9,pls,2,0.1326317536492991,0.3102090496245264,-0.17757729597522728,1.4869544379911472,0.2810664327960393,0.1735628658155477,2,176
NO2,9,pls,5,0.1326317536492991,0.1337705445550895,-0.0011387909057903878,1.0102489022038643,0.2271909285282232,0.1735628658155477,5,176
NO2,9,pls,10,0.1326317536492991,0.1347747701688564,-0.0021430165195572837,0.999630956360546,0.2259909273877867,0.1735628658155477,10,176
NO2,9,pls,20,0.1326317536492991,0.1329551509777829,-0.00032339732848379876,0.6793849166291436,0.1897978992287865,0.1735628658155477,20,176
NO2,9,pls,50,0.1326317536492991,0.1325700815184918,6.167213080729428e-05,0.2764775441620481,0.1442627916302633,0.1735628658155477,50,176
NO2,9,random_forest,0,0.1718266167249796,0.1718266167249796,0.0,,,0.6170654119133726,0,176
NO2,9,random_forest,2,0.1718266167249796,0.2245147070305058,-0.05268809030552621,2.3561189581344038,0.3566154848494717,0.6170654119133726,2,176
NO2,9,random_forest,5,0.1718266167249796,0.1434312934761752,0.028395323248804394,1.5749764780685056,0.2736126152431843,0.6170654119133726,5,176
NO2,9,random_forest,10,0.1718266167249796,0.1360889683318025,0.035737648393177085,1.3541705548169582,0.2501501538822326,0.6170654119133726,10,176
NO2,9,random_forest,20,0.1718266167249796,0.1352527526076954,0.036573864117284194,1.3205052949577094,0.2465729407032447,0.6170654119133726,20,176
NO2,9,random_forest,50,0.1718266167249796,0.1346533068810138,0.0371733098439658,0.8919270475218478,0.2010329460213411,0.6170654119133726,50,176
NO2,9,xgboost,0,0.172052570540527,0.172052570540527,0.0,,,0.5863146445701771,0,176
NO2,9,xgboost,2,0.172052570540527,0.2389343935995061,-0.0668818230589791,2.477500748695727,0.3771716695156805,0.5863146445701771,2,176
NO2,9,xgboost,5,0.172052570540527,0.1337111501804107,0.03834142036011631,1.364006491113117,0.2564014616915488,0.5863146445701771,5,176
NO2,9,xgboost,10,0.172052570540527,0.1345226513400813,0.03752991920044571,1.2068841567196196,0.2393598857253544,0.5863146445701771,10,176
NO2,9,xgboost,20,0.172052570540527,0.1336585622178666,0.038394008322660406,1.277468290430469,0.2470154802102798,0.5863146445701771,20,176
NO2,9,xgboost,50,0.172052570540527,0.1340642052459018,0.03798836529462521,0.8469104462417063,0.2003169364424156,0.5863146445701771,50,176
NO2,10,pls,0,0.0937224626065149,0.0937224626065149,0.0,,,-0.222252605619192,0,138
NO2,10,pls,2,0.0937224626065149,0.1351097530766782,-0.04138729047016329,0.4969519037283184,0.1803902138850941,-0.222252605619192,2,138
NO2,10,pls,5,0.0937224626065149,0.1175689897325189,-0.023846527126004005,0.1212848852712183,0.1351204536207384,-0.222252605619192,5,138
NO2,10,pls,10,0.0937224626065149,0.097183414615118,-0.0034609520086030937,-0.0963842013785643,0.1088902367385975,-0.222252605619192,10,138
NO2,10,pls,20,0.0937224626065149,0.0954727500011365,-0.0017502873946216024,-0.2445953510929,0.0910300496941532,-0.222252605619192,20,138
NO2,10,pls,50,0.0937224626065149,0.0929039198523657,0.0008185427541492069,-0.3230559918437608,0.0815751488844756,-0.222252605619192,50,138
NO2,10,random_forest,0,0.1856688312052988,0.1856688312052988,0.0,,,0.6384746110715996,0,138
NO2,10,random_forest,2,0.1856688312052988,0.2237133681192048,-0.038044536913905996,2.4246182581653466,0.3880712371258712,0.6384746110715996,2,138
NO2,10,random_forest,5,0.1856688312052988,0.1469107033322237,0.038758127873075116,1.85627261975645,0.3236673887592529,0.6384746110715996,5,138
NO2,10,random_forest,10,0.1856688312052988,0.1057010626207339,0.07996776858456492,1.281005834698234,0.2584792491986812,0.6384746110715996,10,138
NO2,10,random_forest,20,0.1856688312052988,0.105248763934825,0.08042006727047381,1.082440831712436,0.2359782401665438,0.6384746110715996,20,138
NO2,10,random_forest,50,0.1856688312052988,0.1063678641830197,0.07930096702227911,0.7816439808657599,0.2018925122891917,0.6384746110715996,50,138
NO2,10,xgboost,0,0.1992833634394797,0.1992833634394797,0.0,,,0.7386662733623092,0,138
NO2,10,xgboost,2,0.1992833634394797,0.182294233172794,0.016989130266685692,2.520189525765987,0.4034789305957215,0.7386662733623092,2,138
NO2,10,xgboost,5,0.1992833634394797,0.1598183543984246,0.0394650090410551,1.9201622852470817,0.334704693424446,0.7386662733623092,5,138
NO2,10,xgboost,10,0.1992833634394797,0.1113459175950421,0.08793744584443759,1.367002177327863,0.2713022978551635,0.7386662733623092,10,138
NO2,10,xgboost,20,0.1992833634394797,0.1114527070182538,0.0878306564212259,1.154370390761687,0.2469307561451442,0.7386662733623092,20,138
NO2,10,xgboost,50,0.1992833634394797,0.1111457284390029,0.08813763500047679,0.8131960672733085,0.2078258584740861,0.7386662733623092,50,138
NO2,11,pls,0,0.12472404831591,0.12472404831591,0.0,,,0.1035932764997388,0,182
NO2,11,pls,2,0.12472404831591,0.1684231297713966,-0.043699081455486594,0.3753845148359553,0.1554408932477713,0.1035932764997388,2,182
NO2,11,pls,5,0.12472404831591,0.1307318405566843,-0.006007792240774301,-0.0680259734806684,0.1053282726417532,0.1035932764997388,5,182
NO2,11,pls,10,0.12472404831591,0.1333130711682134,-0.008589022852303396,0.2025326739342811,0.1359058146864989,0.1035932764997388,10,182
NO2,11,pls,20,0.12472404831591,0.1247333500916434,-9.30177573339741e-06,0.1900649745956,0.1344967612174184,0.1035932764997388,20,182
NO2,11,pls,50,0.12472404831591,0.1243004175501227,0.00042363076578730285,0.129008510372388,0.1275963844609311,0.1035932764997388,50,182
NO2,11,random_forest,0,0.257063968293055,0.257063968293055,0.0,,,1.4192366683284845,0,182
NO2,11,random_forest,2,0.257063968293055,0.1400433740329466,0.11702059426010841,1.4400249059935584,0.2592728910239159,1.4192366683284845,2,182
NO2,11,random_forest,5,0.257063968293055,0.141449589877826,0.11561437841522901,1.4674626244158155,0.26218837625563,1.4192366683284845,5,182
NO2,11,random_forest,10,0.257063968293055,0.1424550010570036,0.1146089672360514,1.5171074333308363,0.2674635491032965,1.4192366683284845,10,182
NO2,11,random_forest,20,0.257063968293055,0.1339026335515194,0.1231613347415356,1.537877166001196,0.2696705055249341,1.4192366683284845,20,182
NO2,11,random_forest,50,0.257063968293055,0.134192872952653,0.122871095340402,1.6032494746899288,0.2766168557138204,1.4192366683284845,50,182
NO2,11,xgboost,0,0.2591877447290878,0.2591877447290878,0.0,,,1.3896958578716585,0,182
NO2,11,xgboost,2,0.2591877447290878,0.1291192563944747,0.1300684883346131,1.940037036631316,0.3188780557301307,1.3896958578716585,2,182
NO2,11,xgboost,5,0.2591877447290878,0.130694038591691,0.1284937061373968,1.7339724387538489,0.2965281745867055,1.3896958578716585,5,182
NO2,11,xgboost,10,0.2591877447290878,0.1354388573170644,0.12374888741202339,1.604628260796661,0.2824994329507639,1.3896958578716585,10,182
NO2,11,xgboost,20,0.2591877447290878,0.1272682572225721,0.1319194875065157,1.5329443569894892,0.2747245567881943,1.3896958578716585,20,182
NO2,11,xgboost,50,0.2591877447290878,0.1283082097171118,0.130879535011976,1.5752201084258235,0.2793098083529143,1.3896958578716585,50,182
NO2,12,pls,0,0.1783628379858273,0.1783628379858273,0.0,,,0.5142078062638664,0,144
NO2,12,pls,2,0.1783628379858273,0.1512427429038121,0.02712009508201521,1.4885694750588545,0.2931356662277365,0.5142078062638664,2,144
NO2,12,pls,5,0.1783628379858273,0.1388117638503299,0.03955107413549741,0.9951902289704074,0.2350191235896593,0.5142078062638664,5,144
NO2,12,pls,10,0.1783628379858273,0.1367014308503473,0.04166140713548,0.7549393411108053,0.2067192891746028,0.5142078062638664,10,144
NO2,12,pls,20,0.1783628379858273,0.1247243279637367,0.05363851002209061,0.4549220453195309,0.1713793998273145,0.5142078062638664,20,144
NO2,12,pls,50,0.1783628379858273,0.1181631149919182,0.060199722993909105,0.5884289784552614,0.187105560653039,0.5142078062638664,50,144
NO2,12,random_forest,0,0.3532057076496466,0.3532057076496466,0.0,,,2.1860069723190425,0,144
NO2,12,random_forest,2,0.3532057076496466,0.2389322768214699,0.1142734308281767,3.491017024115252,0.4978811596619419,2.1860069723190425,2,144
NO2,12,random_forest,5,0.3532057076496466,0.2055997903491441,0.1476059173005025,3.048139202798356,0.4487830328719973,2.1860069723190425,5,144
NO2,12,random_forest,10,0.3532057076496466,0.1501582437024761,0.2030474639471705,2.8041567497959434,0.4217347571728115,2.1860069723190425,10,144
NO2,12,random_forest,20,0.3532057076496466,0.1410651026062648,0.2121406050433818,2.0619617951415443,0.3394538656209981,2.1860069723190425,20,144
NO2,12,random_forest,50,0.3532057076496466,0.1338674870286384,0.2193382206210082,2.294393698483769,0.3652216293495841,2.1860069723190425,50,144
NO2,12,xgboost,0,0.3475386021906975,0.3475386021906975,0.0,,,2.133984052340929,0,144
NO2,12,xgboost,2,0.3475386021906975,0.3463861363871774,0.0011524658035200752,3.9753533087236144,0.5517345670687428,2.133984052340929,2,144
NO2,12,xgboost,5,0.3475386021906975,0.2264349420281627,0.12110366016253479,3.296072058477522,0.476406661035354,2.133984052340929,5,144
NO2,12,xgboost,10,0.3475386021906975,0.1414102994324117,0.20612830275828578,2.973969759477634,0.4406875951794779,2.133984052340929,10,144
NO2,12,xgboost,20,0.3475386021906975,0.1416658590186626,0.20587274317203488,2.124113487905582,0.3464440203072538,2.133984052340929,20,144
NO2,12,xgboost,50,0.3475386021906975,0.1346886189057596,0.2128499832849379,2.28361521419807,0.3641317322026889,2.133984052340929,50,144
NO2,13,pls,0,0.1441185089478762,0.1441185089478762,0.0,,,0.1840211465644641,0,194
NO2,13,pls,2,0.1441185089478762,0.1463868892496823,-0.0022683803018060944,-0.3108898551833451,0.0838781696255998,0.1840211465644641,2,194
NO2,13,pls,5,0.1441185089478762,0.1289604323791535,0.0151580765687227,0.4025961221850088,0.1707233543690523,0.1840211465644641,5,194
NO2,13,pls,10,0.1441185089478762,0.1283496289793824,0.0157688799684938,0.4991193387461609,0.1824721158586672,0.1840211465644641,10,194
NO2,13,pls,20,0.1441185089478762,0.1259144810982669,0.01820402784960931,0.2935179028750457,0.1574464037239944,0.1840211465644641,20,194
NO2,13,pls,50,0.1441185089478762,0.1259450791140638,0.0181734298338124,0.1733775244797459,0.1428229721670466,0.1840211465644641,50,194
NO2,13,random_forest,0,0.2511566141493447,0.2511566141493447,0.0,,,1.1970109312444468,0,194
NO2,13,random_forest,2,0.2511566141493447,0.1496272314649639,0.1015293826843808,1.3386208624033886,0.2673450956602928,1.1970109312444468,2,194
NO2,13,random_forest,5,0.2511566141493447,0.1450768649790781,0.10607974917026661,1.7037791123892054,0.3090890434899878,1.1970109312444468,5,194
NO2,13,random_forest,10,0.2511566141493447,0.1475473947373489,0.1036092194119958,2.173115302204411,0.3627423442794256,1.1970109312444468,10,194
NO2,13,random_forest,20,0.2511566141493447,0.1451846118800237,0.10597200226932099,1.7419702253551002,0.3134549528656303,1.1970109312444468,20,194
NO2,13,random_forest,50,0.2511566141493447,0.1438637178989186,0.1072928962504261,1.4465470774828004,0.2796829417637463,1.1970109312444468,50,194
NO2,13,xgboost,0,0.2589187062140269,0.2589187062140269,0.0,,,1.2128675425627298,0,194
NO2,13,xgboost,2,0.2589187062140269,0.1460071759695413,0.11291153024448561,1.8225743178035183,0.3302580369145206,1.2128675425627298,2,194
NO2,13,xgboost,5,0.2589187062140269,0.146210969525029,0.11270773668899792,2.09329242996202,0.361933671357424,1.2128675425627298,5,194
NO2,13,xgboost,10,0.2589187062140269,0.152056066268358,0.10686263994566891,2.249908316903585,0.3802586646249878,1.2128675425627298,10,194
NO2,13,xgboost,20,0.2589187062140269,0.1491883623211711,0.1097303438928558,1.8561854070795016,0.3341907349103994,1.2128675425627298,20,194
NO2,13,xgboost,50,0.2589187062140269,0.1465207133192482,0.1123979928947787,1.528214967310279,0.2958162365239533,1.2128675425627298,50,194
NOx,4,pls,0,0.0957299318508368,0.0957299318508368,0.0,,,0.221357781834066,0,197
NOx,4,pls,2,0.0957299318508368,0.1739839180094591,-0.0782539861586223,2.233685125009024,0.2534559989287689,0.221357781834066,2,197
NOx,4,pls,5,0.0957299318508368,0.1350406996928161,-0.0393107678419793,1.3352129290905252,0.1830338152210672,0.221357781834066,5,197
NOx,4,pls,10,0.0957299318508368,0.103201293078689,-0.007471361227852205,0.8545539416404034,0.1453597996324526,0.221357781834066,10,197
NOx,4,pls,20,0.0957299318508368,0.0973303126282922,-0.001600380777455404,0.8282219472442381,0.1432958998755311,0.221357781834066,20,197
NOx,4,pls,50,0.0957299318508368,0.0957094896900377,2.044216079909178e-05,0.3279012331950141,0.1040807996224577,0.221357781834066,50,197
NOx,4,random_forest,0,0.0902620850209509,0.0902620850209509,0.0,,,0.243178414412794,0,197
NOx,4,random_forest,2,0.0902620850209509,0.1999680437266542,-0.1097059587057033,2.194808353571501,0.2319619291104927,0.243178414412794,2,197
NOx,4,random_forest,5,0.0902620850209509,0.1296327022579627,-0.039370617237011796,1.2337365540405234,0.1621824481648889,0.243178414412794,5,197
NOx,4,random_forest,10,0.0902620850209509,0.1037563060226428,-0.013494221001691897,0.7744170220455753,0.1288331411241177,0.243178414412794,10,197
NOx,4,random_forest,20,0.0902620850209509,0.1036815110314328,-0.013419426010481905,0.7162085986434022,0.1246068662780054,0.243178414412794,20,197
NOx,4,random_forest,50,0.0902620850209509,0.0959894917437488,-0.005727406722797895,0.2559364090419518,0.0911883906763285,0.243178414412794,50,197
NOx,4,xgboost,0,0.090485713534672,0.090485713534672,0.0,,,0.2224700226823718,0,197
NOx,4,xgboost,2,0.090485713534672,0.18959510577009,-0.09910939223541801,1.96546748581562,0.219500222041531,0.2224700226823718,2,197
NOx,4,xgboost,5,0.090485713534672,0.1286064678502688,-0.038120754315596805,1.0719139261738613,0.1533604967923022,0.2224700226823718,5,197
NOx,4,xgboost,10,0.090485713534672,0.1087304215209661,-0.0182447079862941,0.6732145391632576,0.1238492631014092,0.2224700226823718,10,197
NOx,4,xgboost,20,0.090485713534672,0.1088473123368767,-0.0183615988022047,0.794366380505911,0.1328167720026705,0.2224700226823718,20,197
NOx,4,xgboost,50,0.090485713534672,0.0979161665925486,-0.00743045305787661,0.2795981137948771,0.0947142639214097,0.2224700226823718,50,197
NOx,5,pls,0,0.099780434341423,0.099780434341423,0.0,,,0.2730355866916331,0,198
NOx,5,pls,2,0.099780434341423,0.2312893345699436,-0.1315089002285206,2.864034626785851,0.3028627458663365,0.2730355866916331,2,198
NOx,5,pls,5,0.099780434341423,0.1954674695114716,-0.09568703517004859,1.8694208921788804,0.2249049955265041,0.2730355866916331,5,198
NOx,5,pls,10,0.099780434341423,0.1224732251076909,-0.0226927907662679,1.1388959814930488,0.1676465075097679,0.2730355866916331,10,198
NOx,5,pls,20,0.099780434341423,0.0954206445593665,0.004359789782056506,0.9600967705112652,0.1536322386879273,0.2730355866916331,20,198
NOx,5,pls,50,0.099780434341423,0.0955136188941333,0.0042668154472896985,0.6184125598446458,0.1268510557388131,0.2730355866916331,50,198
NOx,5,random_forest,0,0.0919113527270852,0.0919113527270852,0.0,,,0.2658937550940818,0,198
NOx,5,random_forest,2,0.0919113527270852,0.1803792666042074,-0.08846791387712219,1.8630425016818035,0.2078737715434545,0.2658937550940818,2,198
NOx,5,random_forest,5,0.0919113527270852,0.169989364348085,-0.07807801162099981,1.326985206200224,0.1689528502823546,0.2658937550940818,5,198
NOx,5,random_forest,10,0.0919113527270852,0.1091678948086081,-0.0172565420815229,0.8623768197957106,0.1352195412183459,0.2658937550940818,10,198
NOx,5,random_forest,20,0.0919113527270852,0.0906434254864688,0.0012679272406164038,1.1581276447757605,0.1566927954189305,0.2658937550940818,20,198
NOx,5,random_forest,50,0.0919113527270852,0.0899385272908226,0.001972825436262593,0.6442457958685639,0.1193819423675654,0.2658937550940818,50,198
NOx,5,xgboost,0,0.0963315106573193,0.0963315106573193,0.0,,,0.3014472607673755,0,198
NOx,5,xgboost,2,0.0963315106573193,0.1645702170372396,-0.06823870637992029,1.3938709067777555,0.1771913528271101,0.3014472607673755,2,198
NOx,5,xgboost,5,0.0963315106573193,0.1677758753046335,-0.0714443646473142,1.2607984191835642,0.1673414924883075,0.3014472607673755,5,198
NOx,5,xgboost,10,0.0963315106573193,0.1151033072574567,-0.01877179660013739,0.7550220712163495,0.1299045550701169,0.3014472607673755,10,198
NOx,5,xgboost,20,0.0963315106573193,0.0975780633408348,-0.0012465526835154922,1.18534007346506,0.1617561594103619,0.3014472607673755,20,198
NOx,5,xgboost,50,0.0963315106573193,0.0951695963333486,0.0011619143239707114,0.6424576113315327,0.1215726734842001,0.3014472607673755,50,198
NOx,6,pls,0,0.1016509067851692,0.1016509067851692,0.0,,,0.2968997640780252,0,107
NOx,6,pls,2,0.1016509067851692,0.1095836298538847,-0.007932723068715494,2.13155679511197,0.2454511880482066,0.2968997640780252,2,107
NOx,6,pls,5,0.1016509067851692,0.1090538491708332,-0.007402942385663996,1.1178238377262242,0.1659948744528925,0.2968997640780252,5,107
NOx,6,pls,10,0.1016509067851692,0.105903569993732,-0.004252663208562796,0.5150307868405698,0.1187480000810047,0.2968997640780252,10,107
NOx,6,pls,20,0.1016509067851692,0.1020689535463315,-0.0004180467611622912,0.4988587059434576,0.1174804335864088,0.2968997640780252,20,107
NOx,6,pls,50,0.1016509067851692,0.0988898967665264,0.002761010018642804,0.3579763080291838,0.1064380817449497,0.2968997640780252,50,107
NOx,6,random_forest,0,0.0976632736567326,0.0976632736567326,0.0,,,0.3451148803260883,0,107
NOx,6,random_forest,2,0.0976632736567326,0.0987275404085647,-0.0010642667518321047,1.0668185926193874,0.1500632197012618,0.3451148803260883,2,107
NOx,6,random_forest,5,0.0976632736567326,0.1004304645189997,-0.0027671908622671076,0.4754759097442427,0.1071282532480313,0.3451148803260883,5,107
NOx,6,random_forest,10,0.0976632736567326,0.0974278038192116,0.00023546983752099904,0.1280724564713651,0.0819047135916579,0.3451148803260883,10,107
NOx,6,random_forest,20,0.0976632736567326,0.0975563091707412,0.00010696448599138708,0.4490672397008335,0.1052108280473417,0.3451148803260883,20,107
NOx,6,random_forest,50,0.0976632736567326,0.0949872919596594,0.0026759816970731987,0.3056764070575282,0.094799807893498,0.3451148803260883,50,107
NOx,6,xgboost,0,0.0989270602247858,0.0989270602247858,0.0,,,0.3365133658426053,0,107
NOx,6,xgboost,2,0.0989270602247858,0.1139917663626291,-0.015064706137843303,1.5096015221456938,0.1857575893114999,0.3365133658426053,2,107
NOx,6,xgboost,5,0.0989270602247858,0.1109368869431711,-0.012009826718385297,0.7576994246522323,0.1301027294478401,0.3365133658426053,5,107
NOx,6,xgboost,10,0.0989270602247858,0.1068856804558616,-0.007958620231075797,0.3047046909094477,0.0965726215927417,0.3365133658426053,10,107
NOx,6,xgboost,20,0.0989270602247858,0.1041943870549912,-0.005267326830205407,0.4991920121285198,0.1109683316775911,0.3365133658426053,20,107
NOx,6,xgboost,50,0.0989270602247858,0.0988785695080591,4.849071672670402e-05,0.2501556715779438,0.0925349708976373,0.3365133658426053,50,107
NOx,7,pls,0,0.321197698232573,0.321197698232573,0.0,,,3.008320458196484,0,107
