gas_id,target_batch,model,budget,frozen_nrmse,light_nrmse,slope,d_ref,n_reference,n_test,ratio,delta_nrmse,window_set
NO2,4,random_forest,3,0.1131850482044795,0.1027885702839641,0.8104799850102147,0.5212894732855139,3,191,0.9081461899302001,0.010396477920515401,fit
NO2,4,xgboost,3,0.112484996891412,0.1070133298922509,0.7742937568928366,0.625569203105054,3,191,0.9513564728597255,0.005471666999161101,fit
NO2,5,pls,3,0.1359637437079492,0.1130622810781317,0.9179293836027967,0.5927609138307712,3,195,0.8315619884738541,0.0229014626298175,fit
NO2,5,random_forest,3,0.1221020467552883,0.1274032117024003,0.8682834239182328,1.1107889613487565,3,195,1.0434158565559213,-0.005301164947111997,fit
NO2,5,xgboost,3,0.1254668536207586,0.1306317296528386,0.9284267686684828,0.8096779289466497,3,195,1.041165263039843,-0.00516487603207999,fit
NO2,6,pls,3,0.1456270991908023,0.1804893232221111,1.9292163856965048,4.210765383447698,3,107,1.2393937956947965,-0.034862224031308786,fit
NO2,6,random_forest,3,0.1291608251874875,0.1693359702630478,2.378066431947956,4.568537424328284,3,107,1.3110474481503411,-0.0401751450755603,fit
NO2,6,xgboost,3,0.1378199612598547,0.177015584051724,2.6632024667362746,4.825225227429884,3,107,1.2843972849329663,-0.03919562279186928,fit
NO2,7,pls,3,0.1175726576344987,0.104943091317873,0.9493907901380336,0.2027894931637826,3,123,0.8925807532914023,0.012629566316625707,fit
NO2,7,random_forest,3,0.1318241008732545,0.1166177454504776,1.1274710205890317,-0.1152703175137679,3,123,0.8846466213534244,0.015206355422776902,fit
NO2,7,xgboost,3,0.1333209424912854,0.119394402198722,0.994323225420412,0.3653374611735197,3,123,0.8955412403158362,0.013926540292563405,fit
NO2,8,pls,3,0.2407391078243416,0.213180553962353,0.6983777891907552,0.469365962537591,3,144,0.8855252305657914,0.027558553861988605,fit
NO2,8,random_forest,3,0.1954197837583011,0.2415880082416459,0.745786485140368,0.0658950221016077,3,144,1.2362515380758303,-0.04616822448334479,fit
NO2,8,xgboost,3,0.1924323096621681,0.2588593345133738,0.7350819561063443,0.4403879791825861,3,144,1.3451968381392096,-0.06642702485120569,fit
NO2,9,pls,3,0.1326317536492991,0.2371293768022522,0.6795714485019518,1.1798435376532297,3,176,1.7878778669342077,-0.1044976231529531,fit
NO2,9,random_forest,3,0.1718266167249796,0.2242505731733531,0.6647240030545719,1.910347744154569,3,176,1.3050979961520262,-0.0524239564483735,fit
NO2,9,xgboost,3,0.172052570540527,0.2396291303054448,0.6218665833781789,1.9002127766342043,3,176,1.3927669290416103,-0.0675765597649178,fit
NO2,10,pls,3,0.0937224626065149,0.1323353135991188,0.6977042453728224,0.3172810451003426,3,138,1.4119914257344728,-0.03861285099260389,held
NO2,10,random_forest,3,0.1856688312052988,0.1473868557890819,0.7053720857377132,1.923284613072877,3,138,0.7938158216018091,0.03828197541621692,held
NO2,10,xgboost,3,0.1992833634394797,0.1650297277488877,0.6593157437141227,1.928017665598756,3,138,0.828115929501589,0.034253635690592005,held
NO2,11,pls,3,0.12472404831591,0.1465462427439052,0.9333779203730642,0.1448977374378958,3,182,1.1749638078834836,-0.021822194427995212,held
NO2,11,random_forest,3,0.257063968293055,0.1415611317281693,0.8707106557419451,1.2038676487553095,3,182,0.5506844567449782,0.11550283656488569,held
NO2,11,xgboost,3,0.2591877447290878,0.1294929443004944,0.8847692918031481,1.539601961694513,3,182,0.49961059862550605,0.12969480042859338,held
NO2,12,pls,3,0.1783628379858273,0.1288143504767653,0.8006473827845259,1.0818687791857475,3,144,0.7222039743895579,0.04954848750906202,held
NO2,12,random_forest,3,0.3532057076496466,0.2118824746834176,0.549679213032297,2.932832228298356,3,144,0.5998840621612747,0.141323232966229,held
NO2,12,xgboost,3,0.3475386021906975,0.3414986101118435,0.3962007936086651,3.249348222012794,3,144,0.9826206584224569,0.006039992078853973,held
NO2,13,pls,3,0.1441185089478762,0.1490135726741911,1.0657068151185995,-0.3242621473814877,3,194,1.0339655451756395,-0.004895063726314902,held
NO2,13,random_forest,3,0.2511566141493447,0.1602471917265159,0.989715866051822,0.9327155645055382,3,194,0.6380369168029493,0.09090942242282882,held
NO2,13,xgboost,3,0.2589187062140269,0.1516096300754205,1.032624315181199,1.3128938262748755,3,194,0.5855491566920515,0.10730907613860641,held
NOx,4,pls,3,0.0957299318508368,0.1721341392861819,0.7431106289509241,1.6406425798567468,3,197,1.7981224467431525,-0.07640420743534511,fit
NOx,4,random_forest,3,0.0902620850209509,0.1954161307363351,0.6262422232371252,1.6745590506624763,3,197,2.1649857821362835,-0.1051540457153842,fit
NOx,4,xgboost,3,0.090485713534672,0.1845319804472573,0.6505700855329533,1.46577268028168,3,197,2.0393493429937863,-0.0940462669125853,fit
NOx,5,pls,3,0.099780434341423,0.2092758566125911,0.6052753208489807,2.205314516564094,3,198,2.097363656450952,-0.1094954222711681,fit
NOx,5,random_forest,3,0.0919113527270852,0.1654203195854042,0.6368497301790986,1.5176704211949774,3,198,1.799781144300978,-0.07350896685831901,fit
NOx,5,xgboost,3,0.0963315106573193,0.1481559899673573,0.6587699490378645,1.233044205955614,3,198,1.537980552328236,-0.05182447931003799,fit
NOx,6,pls,3,0.1016509067851692,0.1084360202693383,0.7282546876761822,1.6473279487136796,3,107,1.0667491682932928,-0.006785113484169089,fit
NOx,6,random_forest,3,0.0976632736567326,0.0978324454667948,0.8300617358137529,0.8064067688610596,3,107,1.0017321947517017,-0.0001691718100622075,fit
NOx,6,xgboost,3,0.0989270602247858,0.1071164393801566,0.7287279671600199,1.169243162988807,3,107,1.0827819924777162,-0.008189379155370796,fit
NOx,7,pls,3,0.321197698232573,0.1483480521878303,1.0573778215693137,2.5205575898496355,3,107,0.4618590139472742,0.1728496460447427,fit
NOx,7,random_forest,3,0.2928973370025678,0.1593011658078795,1.1123059532423385,2.1546678548170144,3,107,0.5438805536374096,0.1335961711946883,fit
NOx,7,xgboost,3,0.2960575982009445,0.1386207821399264,0.8994077324029462,2.7688610756604843,3,107,0.4682223424843151,0.15743681606101811,fit
NOx,8,pls,3,0.3499082047556124,0.1994421356224458,0.641862304615276,4.010766554054697,3,105,0.5699841641659785,0.1504660691331666,fit
NOx,8,random_forest,3,0.3212485860048769,0.1585323927133635,0.7472825309679813,3.761499503434915,3,105,0.4934882194655226,0.16271619329151338,fit
NOx,8,xgboost,3,0.331020801748334,0.1839942619541355,0.6562799259494025,3.634030707413932,3,105,0.5558389713949798,0.14702653979419847,fit
NOx,9,pls,3,0.4198521114588329,0.3403007466357158,0.5071696260447225,6.156514702260655,3,125,0.8105252715135691,0.07955136482311709,fit
NOx,9,random_forest,3,0.3948734600821519,0.3595578213113455,0.5437899210450895,6.55760471527698,3,125,0.9105646685815271,0.0353156387708064,fit
NOx,9,xgboost,3,0.3949161559939855,0.4486353934063819,0.4826874834488397,6.588762502333127,3,125,1.1360269429271326,-0.053719237412396426,fit
NOx,10,pls,3,0.4585298388959065,0.5643282252158843,0.4110550682014983,6.525137932139711,3,110,1.2307339181561874,-0.10579838631997784,held
NOx,10,random_forest,3,0.4230235481031335,0.281118377080769,0.570192375190188,6.020446773551861,3,110,0.6645454569640934,0.1419051710223645,held
NOx,10,xgboost,3,0.4262639961364408,0.2232270912340443,0.5913861153906191,5.5552232755582125,3,110,0.5236827253939426,0.20303690490239648,held
NOx,11,pls,3,0.3946415121166926,0.116863935237938,0.8637350757029807,4.167769408748265,3,142,0.29612681801042307,0.2777775768787546,held
NOx,11,random_forest,3,0.3584895278671328,0.1447141004196462,0.9335470241467804,3.828519232703103,3,142,0.4036773438840358,0.2137754274474866,held
NOx,11,xgboost,3,0.3562231676292494,0.1707395061302413,0.973032434108138,3.191611829221762,3,142,0.47930488987157593,0.18548366149900808,held
NOx,12,pls,3,0.4148734594331006,0.2206924650377698,0.5666833086868365,5.339318480542928,3,159,0.5319512733818467,0.19418099439533082,held
NOx,12,random_forest,3,0.3796635416854557,0.4207926303078335,0.3542813711932286,5.8896045892764,3,159,1.1083303612450954,-0.041129088622377796,held
NOx,12,xgboost,3,0.3870422533581194,0.3138369398622044,0.4084087212109543,5.440961193972628,3,159,0.8108596339010558,0.07320531349591503,held
NOx,13,pls,3,0.35562241604763,0.1466736702143689,0.686690302416786,5.0624187449596745,3,174,0.4124421397404945,0.20894874583326112,held
NOx,13,random_forest,3,0.3219926180879939,0.1386255586843422,0.7698624169565611,4.706723583196988,3,174,0.4305240272510183,0.1833670594036517,held
NOx,13,xgboost,3,0.3319397410356828,0.1422460211687356,0.7694016207496235,4.704709718641355,3,174,0.42852965036640334,0.1896937198669472,held
CO,4,pls,4,0.0583823520264781,0.0670874138503406,0.94068187729645,0.4740447940921074,4,201,1.1491043358430386,-0.008705061823862499,fit
CO,4,random_forest,4,0.0546879344259304,0.0545567844491909,0.973249379348706,-0.3907181775887086,4,201,0.9976018480471751,0.0001311499767395058,fit
CO,4,xgboost,4,0.0568490606368537,0.0598390248979446,0.9783211012560896,-0.0451052268981013,4,201,1.0525947874528745,-0.0029899642610908966,fit
CO,5,pls,4,0.0822174721446088,0.1319047837169606,0.7829134787745673,0.7895527191362687,4,139,1.6043400542035506,-0.0496873115723518,fit
CO,5,random_forest,4,0.0733907988273597,0.101127113757786,0.8036582033209144,-0.0640463770543749,4,139,1.3779263255557637,-0.027736314930426303,fit
CO,5,xgboost,4,0.0690107902755066,0.1036895806347197,0.7910610338897891,0.1832912582733853,4,139,1.5025125813045692,-0.03467879035921309,fit
CO,6,pls,4,0.0615553715562399,0.0667282558719032,1.0833085619038898,0.3747772244817028,4,134,1.0840362779865136,-0.005172884315663304,fit
CO,6,random_forest,4,0.0476180777189675,0.0480469261026509,1.062269359406649,-0.1780790571040862,4,134,1.0090059994906635,-0.00042884838368340006,fit
CO,6,xgboost,4,0.0528854217363982,0.0603050613115549,1.1072517225946534,0.0458829287290372,4,134,1.1402965000853942,-0.007419639575156699,fit
CO,7,pls,4,0.0857710136267991,0.0853291816069451,0.8367862406880255,1.0790220335506606,4,139,0.9948487023625898,0.00044183201985401044,fit
CO,7,random_forest,4,0.0593806397269783,0.0860835596693424,0.8237248454584502,0.3587574974024461,4,139,1.4496906746902596,-0.026702919942364102,fit
CO,7,xgboost,4,0.0697857724722782,0.1089995597998658,0.8048397714335296,0.8984634953610305,4,139,1.5619166477402673,-0.039213787327587596,fit
CO,8,pls,4,0.0588818442499116,0.0590447734839341,0.9291537193611494,0.3407739339925997,4,141,1.0027670538533233,-0.00016292923402250192,fit
CO,8,random_forest,4,0.048617904578622,0.0538215638728995,0.8998426183014067,-0.4240423911438102,4,141,1.1070317476530163,-0.005203659294277498,fit
CO,8,xgboost,4,0.0533142158383381,0.0589937811026568,0.8930160931749513,-0.1274404046681274,4,141,1.1065300347198306,-0.005679565264318703,fit
CO,9,pls,4,0.1327562316483089,0.0899577202159912,0.9597850066162742,1.8344786758085416,4,202,0.6776158007731241,0.04279851143231771,fit
CO,9,random_forest,4,0.0912422264134439,0.0793302176208087,0.9571506611012934,0.64203420108328,4,202,0.8694463160219418,0.011912008792635195,fit
CO,9,xgboost,4,0.0963448326513352,0.0859711148212374,0.9761422574035108,1.342693707962086,4,202,0.8923272006954487,0.0103737178300978,fit
CO,10,pls,4,0.1756550953007581,0.0958124330842275,1.0179624270817955,2.7646056148319427,4,146,0.5454577501448317,0.0798426622165306,held
CO,10,random_forest,4,0.1300943282644379,0.0900320810197272,1.0034923952520445,1.052030986635783,4,146,0.6920523148151574,0.04006224724471069,held
CO,10,xgboost,4,0.1293286642113204,0.0930848929910914,1.0087374774493385,1.0568489311136773,4,146,0.7197545382436843,0.03624377122022898,held
CO,11,pls,4,0.1442547854127872,0.1201306034244086,0.8741069775597037,2.148406456569357,4,189,0.8327668512393063,0.024124181988378596,held
CO,11,random_forest,4,0.099977689158321,0.1165881684548985,0.8396235044879045,0.7323075064591401,4,189,1.166141860613259,-0.016610479296577496,held
CO,11,xgboost,4,0.1093478810070328,0.1402565653197315,0.8276566722213851,1.5230439558839322,4,189,1.28266377023539,-0.030908684312698692,held
CO,12,pls,4,0.1644128654450597,0.0969373906771081,0.7799888430195263,2.0000439289501397,4,189,0.5895973555031845,0.0674754747679516,held
CO,12,random_forest,4,0.0943580757821741,0.0805346268775377,0.8603475929144385,0.3820757637323781,4,189,0.853500097473926,0.01382344890463641,held
CO,12,xgboost,4,0.0928600412502785,0.075215349991394,0.8562641921320103,1.0077958014840265,4,189,0.8099861789709082,0.0176446912588845,held
CO,13,pls,4,0.1174648205383987,0.1246468175878418,0.9116637700202876,2.4459499831091,4,209,1.061141684944688,-0.007181997049443098,held
CO,13,random_forest,4,0.0786730254450533,0.0921728124062821,0.8717549623527506,1.0532537540197653,4,209,1.1715935911306385,-0.013499786961228805,held
CO,13,xgboost,4,0.0867562096347296,0.1001438845882853,0.8674383979816295,1.8505115929330933,4,209,1.1543137374249282,-0.013387674953555695,held
NO2,4,pls,4,0.1409191149857765,0.1185068586978377,0.7475676655331484,1.438960781059524,4,191,0.8409565920833312,0.022412256287938803,fit
NO2,4,random_forest,4,0.1131850482044795,0.1090732029208004,0.7810791644644695,0.8175730386606598,4,191,0.9636714800328515,0.004111845283679097,fit
NO2,4,xgboost,4,0.112484996891412,0.1147654520191919,0.746728796718035,0.8983761025407169,4,191,1.0202734159292492,-0.0022804551277798984,fit
NO2,5,pls,4,0.1359637437079492,0.1137413386109247,1.056146752795778,0.4460860785032384,4,195,0.8365563900273418,0.0222224050970245,fit
NO2,5,random_forest,4,0.1221020467552883,0.1121824258624893,0.9480425284547268,1.05228099008803,4,195,0.9187595854746032,0.009919620892798992,fit
NO2,5,xgboost,4,0.1254668536207586,0.1118107815110573,1.099672197922129,0.6193134927988451,4,195,0.8911579296394989,0.013656072109701295,fit
NO2,6,pls,4,0.1456270991908023,0.1511921928279944,2.2241311031028665,3.512655217775189,4,107,1.0382146844104931,-0.005565093637192098,fit
NO2,6,random_forest,4,0.1291608251874875,0.1467085834956011,2.3363247633090567,3.825087690186384,4,107,1.1358597568778426,-0.017547758308113587,fit
NO2,6,xgboost,4,0.1378199612598547,0.1560804800472509,2.8144661649999763,4.050043235737979,4,107,1.1324954572651968,-0.01826051878739618,fit
NO2,7,pls,4,0.1175726576344987,0.1065778198116039,0.9359573503211024,0.1652563773182159,4,123,0.9064847385088908,0.010994837822894801,fit
NO2,7,random_forest,4,0.1318241008732545,0.1173188160780646,1.1066694737971228,0.0753536816154933,4,123,0.8899648493780636,0.014505284795189893,fit
NO2,7,xgboost,4,0.1333209424912854,0.120784638012974,0.9866406728755512,0.5017967709753292,4,123,0.9059689779861041,0.012536304478311402,fit
NO2,8,pls,4,0.2407391078243416,0.1433100409783282,0.8811981331156233,0.8044215032668648,4,144,0.5952919003209741,0.0974290668460134,fit
NO2,8,random_forest,4,0.1954197837583011,0.204159745242377,0.8171402127732654,-0.0585871562255137,4,144,1.0447240362054933,-0.008739961484075909,fit
NO2,8,xgboost,4,0.1924323096621681,0.1757983496779114,0.9405467334999948,0.4046780956057826,4,144,0.9135594224615445,0.016633959984256708,fit
NO2,9,pls,4,0.1326317536492991,0.1567094689098788,0.9094992076279924,0.8878098656926503,4,176,1.1815380902241952,-0.024077715260579696,fit
NO2,9,random_forest,4,0.1718266167249796,0.1677406251495343,0.7984681730208725,1.8501867016034288,4,176,0.9762202640468374,0.004085991575445286,fit
NO2,9,xgboost,4,0.172052570540527,0.1417439089401286,0.9309102416600902,1.6351673363520047,4,176,0.8238406929627407,0.030308661600398412,fit
NO2,10,pls,4,0.0937224626065149,0.116867640638837,0.7381041910484429,0.1635760547799777,4,138,1.2469544374809591,-0.023145178032322106,held
NO2,10,random_forest,4,0.1856688312052988,0.1547723460422074,0.6913007788067936,2.1892911921999785,4,138,0.8335935818493501,0.030896485163091403,held
NO2,10,xgboost,4,0.1992833634394797,0.1706073219497585,0.6501699784242981,2.263077286648099,4,138,0.8561041875508599,0.028676041489721193,held
NO2,11,pls,4,0.12472404831591,0.138000773642418,0.8830049501478634,0.0372427364544711,4,182,1.1064488004180217,-0.013276725326508004,held
NO2,11,random_forest,4,0.257063968293055,0.1403873965311954,0.8468472089576029,1.588301409841265,4,182,0.5461185301984938,0.11667657176185961,held
NO2,11,xgboost,4,0.2591877447290878,0.1296811459768566,0.8788739885346724,1.943704284586824,4,182,0.5003367196716956,0.1295065987522312,held
NO2,12,pls,4,0.1783628379858273,0.1220359582119572,0.8864668649991587,1.1135539813533573,4,144,0.6842005856716306,0.0563268797738701,held
NO2,12,random_forest,4,0.3532057076496466,0.1971920168301616,0.5879965817795807,3.4217653544904154,4,144,0.5582922714990812,0.156013690819485,held
NO2,12,xgboost,4,0.3475386021906975,0.2465129517530787,0.490905404765088,3.732666607525682,4,144,0.7093109950928986,0.1010256504376188,held
NO2,13,pls,4,0.1441185089478762,0.1267661081797511,1.004366136591818,0.5458711172638823,4,194,0.8795963065757153,0.01735240076812511,held
NO2,13,random_forest,4,0.2511566141493447,0.1449370005113481,0.9250886906928886,1.92311711038356,4,194,0.5770781749158497,0.10621961363799659,held
NO2,13,xgboost,4,0.2589187062140269,0.1492208260915592,0.9905729063038043,2.4104036206905737,4,194,0.576323079446452,0.1096978801224677,held
NOx,4,pls,4,0.0957299318508368,0.1357137008987162,0.8278174353068625,1.6034624960596189,4,197,1.4176725949223572,-0.03998376904787941,fit
NOx,4,random_forest,4,0.0902620850209509,0.1340226901352395,0.7457953784027576,1.3995837753508,4,197,1.4848171311811735,-0.04376060511428859,fit
NOx,4,xgboost,4,0.090485713534672,0.1334259593057292,0.7541179577470947,1.2288201397496308,4,197,1.4745527674333199,-0.042940245771057206,fit
NOx,5,pls,4,0.099780434341423,0.1951714341338655,0.6228771802996764,2.192723329793836,4,198,1.9560090655252012,-0.0953909997924425,fit
NOx,5,random_forest,4,0.0919113527270852,0.1721152892760138,0.6281770368663185,1.5653664336485018,4,198,1.8726227410348346,-0.0802039365489286,fit
NOx,5,xgboost,4,0.0963315106573193,0.1685722645923764,0.6341711653788377,1.5124285485240816,4,198,1.749918208923761,-0.07224075393505709,fit
NOx,6,pls,4,0.1016509067851692,0.1081945567592202,0.7305457374715204,1.365644540544556,4,107,1.0643737491479586,-0.006543649974050991,fit
NOx,6,random_forest,4,0.0976632736567326,0.0984120772971106,0.8352514682605955,0.6480251709167366,4,107,1.0076671978353902,-0.0007488036403780068,fit
NOx,6,xgboost,4,0.0989270602247858,0.1090947702209827,0.7323445712940002,0.965121606823473,4,107,1.1027798660254682,-0.0101677099961969,fit
NOx,7,pls,4,0.321197698232573,0.1315322855920079,1.0031486555985796,3.347542774562097,4,107,0.4095056917150382,0.18966541264056508,fit
NOx,7,random_forest,4,0.2928973370025678,0.1355151176764229,1.0516601969668653,3.10840116409942,4,107,0.4626710473480162,0.1573822193261449,fit
NOx,7,xgboost,4,0.2960575982009445,0.1364253892207974,0.8815058520210662,3.3184675877432213,4,107,0.4608069174708388,0.15963220898014713,fit
NOx,8,pls,4,0.3499082047556124,0.1522530589538802,0.794717034818319,4.253293904174269,4,105,0.43512286046627235,0.1976551458017322,fit
NOx,8,random_forest,4,0.3212485860048769,0.1547649582007168,0.8375680540722098,3.943627243727734,4,105,0.4817607452391007,0.16648362780416007,fit
NOx,8,xgboost,4,0.331020801748334,0.1595581854707256,0.7790052084738784,3.850042221481563,4,105,0.48201860616612635,0.1714626162776084,fit
NOx,9,pls,4,0.4198521114588329,0.2897691287274396,0.5522121156949215,6.971800155567837,4,125,0.6901695164056639,0.1300829827313933,fit
NOx,9,random_forest,4,0.3948734600821519,0.3125432170391626,0.5834751443332951,7.448650395908739,4,125,0.7915022118076489,0.0823302430429893,fit
NOx,9,xgboost,4,0.3949161559939855,0.370916171511123,0.536475735895015,7.454127409364273,4,125,0.9392276458721835,0.023999984482862502,fit
NOx,10,pls,4,0.4585298388959065,0.4204521834395134,0.4934081275440007,7.17585641685366,4,110,0.9169570827755066,0.03807765545639308,held
NOx,10,random_forest,4,0.4230235481031335,0.1974990145853868,0.6723308419911752,6.607484702941751,4,110,0.46687475312186727,0.22552453351774668,held
NOx,10,xgboost,4,0.4262639961364408,0.1977280351905814,0.6328400199846645,6.223042253816655,4,110,0.4638628572498335,0.22853596094585937,held
NOx,11,pls,4,0.3946415121166926,0.1182139312843766,0.9304891778002172,4.394443654661116,4,142,0.2995476341308504,0.276427580832316,held
NOx,11,random_forest,4,0.3584895278671328,0.1421189291478429,0.9249815687788104,4.267296911280708,4,142,0.39643816095101264,0.21637059871928987,held
NOx,11,xgboost,4,0.3562231676292494,0.1612816223152404,0.94827320181868,3.681739280952545,4,142,0.45275444432378803,0.19494154531400898,held
NOx,12,pls,4,0.4148734594331006,0.1703013416217768,0.691483590520232,5.677055097523148,4,159,0.4104898439502089,0.24457211781132382,held
NOx,12,random_forest,4,0.3796635416854557,0.1979511513652201,0.6165388084072697,6.163490831552151,4,159,0.5213857261259471,0.1817123903202356,held
NOx,12,xgboost,4,0.3870422533581194,0.1882477578154808,0.673934850101526,5.622229182251696,4,159,0.48637521144571366,0.19879449554263862,held
NOx,13,pls,4,0.35562241604763,0.1433137235648031,0.7004447850529549,5.859545661246033,4,174,0.40299406645279773,0.2123086924828269,held
NOx,13,random_forest,4,0.3219926180879939,0.1382171295026643,0.7198013569042028,5.860590053770484,4,174,0.42925558456403,0.1837754885853296,held
NOx,13,xgboost,4,0.3319397410356828,0.142475653848234,0.7200145534486876,5.873767502081551,4,174,0.429221440625629,0.1894640871874488,held
CO,4,pls,5,0.0583823520264781,0.0625740520524744,0.9172843180261628,0.4101291612705162,5,201,1.0717973819227982,-0.004191700025996302,fit
CO,4,random_forest,5,0.0546879344259304,0.0540340999350523,0.966971771838002,-0.4385111150698061,5,201,0.9880442642834928,0.000653834490878101,fit
CO,4,xgboost,5,0.0568490606368537,0.0563675461321998,0.9552631963375232,0.0016908510717973,5,201,0.9915299479136556,0.00048151450465390433,fit
CO,5,pls,5,0.0822174721446088,0.1233850342249048,0.7651371184635225,0.6279138548989499,5,139,1.5007154927834334,-0.041167562080296,fit
CO,5,random_forest,5,0.0733907988273597,0.1012144492442469,0.8045183689641205,-0.1620841219413201,5,139,1.3791163314946053,-0.027823650416887197,fit
CO,5,xgboost,5,0.0690107902755066,0.10259208776103,0.7831680445791083,0.0748549341050066,5,139,1.4866093744392623,-0.033581297485523395,fit
CO,6,pls,5,0.0615553715562399,0.0660555552188679,1.080598921239554,0.3923065833043839,5,134,1.0731078953607878,-0.004500183662627999,fit
CO,6,random_forest,5,0.0476180777189675,0.046767899367558,1.0473767612640248,-0.2377153120693647,5,134,0.9821458909696632,0.0008501783514094988,fit
CO,6,xgboost,5,0.0528854217363982,0.0544477253591393,1.0863844926470363,-0.0035632188771165,5,134,1.0295412908027515,-0.0015623036227410958,fit
CO,7,pls,5,0.0857710136267991,0.08617464243896,0.8564177327651814,0.9335469315555288,5,139,1.0047058883309592,-0.0004036288121608972,fit
CO,7,random_forest,5,0.0593806397269783,0.0874105943107503,0.8399922553367519,0.2321716863492251,5,139,1.472038609092943,-0.028029954583771992,fit
CO,7,xgboost,5,0.0697857724722782,0.1093979787518342,0.8072340594089488,0.7011727344225417,5,139,1.5676258193644215,-0.039612206279556,fit
CO,8,pls,5,0.0588818442499116,0.0571985564802721,0.9200073624668148,0.2002148891466126,5,141,0.971412448249835,0.0016832877696395035,fit
CO,8,random_forest,5,0.048617904578622,0.053815899331982,0.899661392167476,-0.4732819799792258,5,141,1.1069152362367676,-0.005197994753359997,fit
CO,8,xgboost,5,0.0533142158383381,0.059158697360059,0.8995200782141658,-0.217461346603925,5,141,1.1096233233448058,-0.005844481521720901,fit
CO,9,pls,5,0.1327562316483089,0.0899825978694801,0.9553017797963652,1.6991914329836548,5,202,0.6778031942625296,0.04277363377882881,fit
CO,9,random_forest,5,0.0912422264134439,0.07916333724573,0.9475557671984745,0.4838771512033481,5,202,0.8676173341827381,0.012078889167713894,fit
CO,9,xgboost,5,0.0963448326513352,0.0826489000423425,0.9550038935460228,1.09626189128113,5,202,0.8578446582749564,0.013695932608992697,fit
CO,10,pls,5,0.1756550953007581,0.0972812813625107,0.9945922330241284,2.4143401088080148,5,146,0.5538198661185711,0.0783738139382474,held
CO,10,random_forest,5,0.1300943282644379,0.0914098567895625,0.9853078014029596,0.839900941157567,5,146,0.7026429054136556,0.0386844714748754,held
CO,10,xgboost,5,0.1293286642113204,0.0951144094256442,0.9874529071902376,0.8410574112657253,5,146,0.7354472421537518,0.03421425478567619,held
CO,11,pls,5,0.1442547854127872,0.1187310301937355,0.8663394892684767,1.9575968864565332,5,189,0.8230647590233136,0.02552375521905169,held
CO,11,random_forest,5,0.099977689158321,0.116979106621297,0.8423902848995195,0.5709437540557092,5,189,1.1700521146878398,-0.017001417462975996,held
CO,11,xgboost,5,0.1093478810070328,0.1401680456870911,0.827260765387776,1.281518295646563,5,189,1.281854247162559,-0.0308201646800583,held
CO,12,pls,5,0.1644128654450597,0.0978342103527133,0.7698143166611564,1.781160961120093,5,189,0.5950520361522781,0.06657865509234641,held
CO,12,random_forest,5,0.0943580757821741,0.0808166482419336,0.8584071158881836,0.2444298122974156,5,189,0.8564889393092232,0.0135414275402405,held
CO,12,xgboost,5,0.0928600412502785,0.0753465274231674,0.8526367996566282,0.8001467690706268,5,189,0.8113988149121292,0.017513513827111096,held
CO,13,pls,5,0.1174648205383987,0.1161502844525015,0.8872198373944975,2.141850034565703,5,209,0.9888091082941085,0.0013145360858971972,held
CO,13,random_forest,5,0.0786730254450533,0.0909060456649182,0.8616478137721865,0.8366633104468518,5,209,1.1554919256080811,-0.012233020219864901,held
CO,13,xgboost,5,0.0867562096347296,0.0982982487568236,0.8556302453763371,1.5495871622929809,5,209,1.1330399192252583,-0.011542039122093992,held
NO2,4,pls,5,0.1409191149857765,0.1190823467035905,0.7408543254522214,1.181545242535026,5,191,0.8450404099941298,0.021836768282186003,fit
NO2,4,random_forest,5,0.1131850482044795,0.1088998640626802,0.7871308141927973,0.6322751701722835,5,191,0.962140015754928,0.004285184141799306,fit
NO2,4,xgboost,5,0.112484996891412,0.1146623535671804,0.7486591342373469,0.6995550367684407,5,191,1.0193568630123209,-0.002177356675768391,fit
NO2,5,pls,5,0.1359637437079492,0.114624572933952,1.045959412083812,0.2989374394761908,5,195,0.843052491847872,0.021339170773997204,fit
NO2,5,random_forest,5,0.1221020467552883,0.1109396158992874,0.93981229314723,0.8427852760791944,5,195,0.9085811323181817,0.011162430856000896,fit
NO2,5,xgboost,5,0.1254668536207586,0.1080342104050356,1.077552557227078,0.4752880269260078,5,195,0.8610577797031904,0.017432643215723007,fit
NO2,6,pls,5,0.1456270991908023,0.1513859492204168,2.031658155926385,3.069372088738719,5,107,1.0395451812307899,-0.005758850029614487,fit
NO2,6,random_forest,5,0.1291608251874875,0.1459967153572818,1.984032766846892,3.349389435772243,5,107,1.1303482704245316,-0.016835890169794282,fit
NO2,6,xgboost,5,0.1378199612598547,0.1555888382807962,2.185625785682117,3.565981317746418,5,107,1.128928181799724,-0.017768877020941487,fit
NO2,7,pls,5,0.1175726576344987,0.1060141590151486,0.928320648235797,0.1141103239469601,5,123,0.9016905898709688,0.0115584986193501,fit
NO2,7,random_forest,5,0.1318241008732545,0.1167229049816654,1.1013864205687791,-0.0362005725089548,5,123,0.8854443474937219,0.015101195891589092,fit
NO2,7,xgboost,5,0.1333209424912854,0.1187000608706502,0.975912641972313,0.3441112120296333,5,123,0.8903331963649229,0.014620881620635198,fit
NO2,8,pls,5,0.2407391078243416,0.1240192704204217,0.8755822867889279,1.3186750474576123,5,144,0.515160463712086,0.1167198374039199,fit
